CATEGORY,DISTRICT,LAT,LNG,NAME,POSTCODE,ROAD
Residences,HENVEIRU,4.173303687,73.51602316,SEESUN,20046,JANAVAREE MAGU
Residences,HENVEIRU,4.175117401,73.51609558,SEETUMAAGE,20039,ABADHAH UFAA MAGU
Residences,MAAFANNU,4.176652902,73.50554909,SEIKO,20273,SHAARIU VARUDHEE
Residences,MAAFANNU,4.179857648,73.50991577,SELBY DRIVE,20181,MOHAMED ISMAIL DIDI GOALHI
Government Offices,HENVEIRU,4.178092097,73.51548403,SELECTED ISLANDS DEVELOPMENT UNIT,20057,BODUTHAKURUFAANU MAGU
Residences,MAAFANNU,4.176818757,73.50688487,SELLY,20256,FAREEDHEE MAGU
Residences,MACHCHANGOLHI,4.173857432,73.50649327,SELVIA,20244,MAAVEYO MAGU
Residences,MACHCHANGOLHI,4.173766479,73.50664616,SELVIN,20244,MAAVEYO MAGU
Residences,MACHCHANGOLHI,4.17379858,73.5065496,SELVINAA,20244,SAIMAA GOALHI
Residences,GALOLHU,4.174095516,73.51179063,SELVIO,20119,ALIKILEGEFAANU MAGU
Residences,HENVEIRU,4.172276449,73.51431996,SEMAA,20074,LONUZIYAARAIY MAGU
Residences,MACHCHANGOLHI,4.176187437,73.50938201,SEMI DEAL,20194,CHAANDHANEE MAGU
Residences,GALOLHU,4.173790555,73.51152509,SEMI TONE,20132,ALIKILEGEFAANU MAGU
Residences,HENVEIRU,4.176834808,73.5156852,SENAA,20030,ROASHANEE GOALHI
Residences,HENVEIRU,4.176957862,73.51555914,SENAA AAGE,20030,ROASHANEE GOALHI
Residences,MAAFANNU,4.172846246,73.50590587,SEND ROSE,20269,ISKANDHARU MAGU
Residences,MACHCHANGOLHI,4.174523531,73.50761712,SENEKAA,20231,KAAMINEE MAGU
Residences,MAAFANNU,4.173188658,73.50468546,SENORITA,20306,MURANGA MAGU
Residences,HENVEIRU,4.175299307,73.51513267,SENTALUM,20037,ABADHAH UFAA MAGU
Residences,MAAFANNU,4.173544446,73.50475525,SENTHIA,20305,GULHAZAARU GOALHI
Residences,MACHCHANGOLHI,4.172996051,73.50834936,SENTREETAA,20175,CHAANDHANEE MAGU
Residences,GALOLHU,4.173533746,73.51213127,SENTUGE,20121,SAHARAA MAGU
Residences,GALOLHU,4.173547121,73.51208027,SENTUGE AAGE,20121,SAHARAA MAGU
Residences,GALOLHU,4.172466382,73.51243436,SERENADE,20108,LONUZIYAARAIY MAGU
Residences,MAAFANNU,4.174590408,73.50299835,SESNAA,20339,SABUDHELI MAGU
Residences,HENVEIRU,4.175229755,73.51341873,SEVEELA,20086,HADHEEBEE MAGU
Residences,GALOLHU,4.173993862,73.51019467,SEVEENA,20145,RAH DHEBAI MAGU
Residences,MAAFANNU,4.174480729,73.50470955,SEVEN & BEE,20296,UNIGAS MAGU
Residences,MACHCHANGOLHI,4.172806119,73.50874096,SEVEN & HOUSE,20175,JOASHEE HINGUN
Residences,MACHCHANGOLHI,4.171926011,73.50745887,SEVEN MEMBERS,20239,AMEENEE MAGU
Residences,MAAFANNU,4.17584235,73.50702171,SEVEN STAR,20257,ASURUMAA GOALHI
Residences,MACHCHANGOLHI,4.172533259,73.50834668,SEVENTY FLOWER,20204,ISKANDHARU MAGU
Residences,MAAFANNU,4.173397316,73.50561351,SEVIL,20269,ALAMAA GOALHI
Residences,MACHCHANGOLHI,4.176896335,73.50910306,SEYBOO VILLA,20192,DHILKUSHAA GOALHI
Residences,MACHCHANGOLHI,4.176858883,73.50920767,SEYBOOGE,20192,DHILKUSHAA GOALHI
Residences,MACHCHANGOLHI,4.17509065,73.51004452,SEYLAM,20161,MAJEEDHEE MAGU
Residences,MACHCHANGOLHI,4.175700571,73.50837355,SHAADHEE,20228,SAYYID KILEGEFAANU MAGU
Residences,MACHCHANGOLHI,4.175620318,73.50836818,SHAADHEE VILLA,20228,SAYYID KILEGEFAANU MAGU
Residences,MACHCHANGOLHI,4.175796874,73.50837355,SHAADHEE VILLA UTHURUBAI,20228,SAYYID KILEGEFAANU MAGU
Residences,MACHCHANGOLHI,4.171778881,73.50958049,SHAADHU,20170,RAH DHEBAI HINGUN
Residences,MACHCHANGOLHI,4.176334567,73.50913793,SHAAH,20194,CHAANDHANEE MAGU
Residences,MAAFANNU,4.175786174,73.50332826,SHAAH AABAADHU,20326,MAJEEDHEE MAGU
Residences,MACHCHANGOLHI,4.175721971,73.50837355,SHAAHEE,20228,ZAMAANEE GOALHI
Residences,MAAFANNU,4.178603037,73.50730062,SHAAHEE HIYAA,20221,ITHAA GOALHI
Residences,MAAFANNU,4.174400476,73.50522995,SHAAHIDHAA MANZIL,20276,MIRIYAAS MAGU
Residences,MAAFANNU,4.17802522,73.50520308,SHAAKIRY HIYAA,20285,CHANBEYLEE MAGU
Residences,HENVEIRU,4.17392966,73.51469815,SHAAM,20060,SOSUN MAGU
Residences,MAAFANNU,4.173001401,73.50516289,SHAAMAA,20301,GULHAZAARU GOALHI
Residences,GALOLHU,4.172514533,73.51124883,SHAAMRAA,20134,LONUZIYAARAIY MAGU
Residences,MAAFANNU,4.177581156,73.50736499,SHAAN,20256,ORCHID MAGU
Residences,MAAFANNU,4.175960054,73.50525945,SHAARIU VAADHEE,20290,SHAARIU VARUDHEE
Residences,MACHCHANGOLHI,4.174106216,73.50741059,SHAAZEE BLUE,20231,KAAMINEE MAGU
Residences,MAAFANNU,4.176607425,73.50683391,SHAAZEE WIN,20256,FAREEDHEE MAGU
Residences,MACHCHANGOLHI,4.176527173,73.50853443,SHABAAB,20193,DHIDHI GOALHI
Residences,MAAFANNU,4.172535934,73.5059005,SHABEENAA,20270,BURUZU MAGU
Residences,HENVEIRU,4.174314873,73.51754397,SHABNAM,20007,MAJEEDHEE MAGU
Residences,GALOLHU,4.170537632,73.51300836,SHABNAM GE,20350,DHON ADHARAADHA HINGUN
Residences,GALOLHU,4.17537421,73.51285011,SHABNAM LODGE,20101,HANDHUVARUDHEY HINGUN
Residences,MAAFANNU,4.17722537,73.50612581,SHABNAM VIEW,20255,CARNATION MAGU
Residences,MAAFANNU,4.177233395,73.50610699,SHABNAMEE AAGE,20255,CARNATION MAGU
Residences,GALOLHU,4.175443762,73.51287693,SHABNAMEEGE,20101,HANDHUVARUDHEY GOALHI
Residences,MAAFANNU,4.179081876,73.50828499,SHABNAMGE,20211,AABURUZU HINGUN
Residences,MACHCHANGOLHI,4.172415555,73.50637525,SHADOW AVENUE,20248,BURUZU MAGU
Residences,MACHCHANGOLHI,4.17241288,73.50644231,SHADOW CENTER,20248,BURUZU MAGU
Residences,MACHCHANGOLHI,4.173004076,73.50672399,SHADOWS NEST,20246,BADIFASGANDUDHOSHU MAGU
Residences,MACHCHANGOLHI,4.17296395,73.50833863,SHADOWY,20175,CHAANDHANEE MAGU
Residences,MACHCHANGOLHI,4.176275715,73.50844592,SHADY CABIN,20194,SAYYID KILEGEFAANU MAGU
Residences,HENVEIRU,4.172436955,73.51593465,SHADY CORNER,20050,JANAVAREE HINGUN
Residences,GALOLHU,4.173303687,73.51127565,SHADY GROUND,20132,FAASHANAA KILEGE  MAGU
Residences,HENVEIRU,4.175593567,73.51598293,SHADY GROVE,20037,THANDIRAIYMAA GOALHI
Residences,MAAFANNU,4.175315358,73.50274354,SHADY HOME,20337,IRAMAA MAGU
Residences,HENVEIRU,4.177054165,73.51349115,SHADY LODGE,20082,SIKKA GOALHI
Residences,HENVEIRU,4.172872997,73.51521045,SHADY MEAD,20049,MUSHTHAREE MAGU
Residences,HENVEIRU,4.176829457,73.51338387,SHADY PALM,20082,HITHAFFINIVAA MAGU
Residences,MAAFANNU,4.175141477,73.50451916,SHADY REGION,20295,ALHIVILAA MAGU
Residences,MAAFANNU,4.174084815,73.50260675,SHADY REST,20339,BLUEKIYA  MAGU
Residences,HENVEIRU,4.176636851,73.51376206,SHADY SIDE,20082,HITHAFFINIVAA MAGU
Residences,HENVEIRU,4.174047364,73.51555645,SHADY SPOT,20044,DHILLEE MAGU
Residences,HENVEIRU,4.172354027,73.5159266,SHADY VILLA,20050,JANAVAREE HINGUN
Residences,HENVEIRU,4.175467838,73.51496637,SHADY YARD,20037,SOSUN MAGU
Residences,MAAFANNU,4.17613126,73.50524604,SHAFAA,20290,MUNIYAA MAGU
Residences,MAAFANNU,4.176650227,73.50437169,SHAFAAMAA,20312,HANDHUVAREE HINGUN
Residences,GALOLHU,4.176462971,73.51110399,SHAFAQ,20130,RAH DHEBAI MAGU
Residences,HENVEIRU,4.177733636,73.51219833,SHAFEEGEE HIYAA,20127,MEDHUZIYAARAIY MAGU
Residences,HENVEIRU,4.17612056,73.51672858,SHAFEEGUGE,20031,ASRAFEE MAGU
Residences,MAAFANNU,4.174804415,73.50371723,SHAFFAAFU AABAADHU,20327,IZZUDHEEN MAGU
Government Offices,HENVEIRU,4.179065825,73.51178263,SHAHEEDHU HUSSEIN ADAM BUILDING,20125,JUMHOOREE HINGUN
Residences,MACHCHANGOLHI,4.172289825,73.50766271,SHALLOW,20239,BURUZU MAGU
Residences,MACHCHANGOLHI,4.1722818,73.50772172,SHAMRATH,20239,BURUZU MAGU
Residences,MAAFANNU,4.178100122,73.50582808,SHAMROCK,20282,CHANBEYLEE MAGU
Residences,HENVEIRU,4.172193521,73.51505488,SHANGHAI,20063,LONUZIYAARAIY MAGU
Residences,MAAFANNU,4.175259181,73.5059756,SHARAF,20275,JAMBU MAGU
Residences,MAAFANNU,4.17658335,73.50700289,SHAREEDHUGE,20257,FAREEDHEE MAGU
Residences,HENVEIRU,4.176826782,73.51463646,SHAREEFA MANZIL,20081,ABADHAH FEHI MAGU
Residences,HENVEIRU,4.173862782,73.51567715,SHARK,20043,MUSHTHAREE MAGU
Residences,HENVEIRU,4.171152906,73.51608485,SHARON,20054,ROASHANEE HINGUN
Residences,GALOLHU,4.177115692,73.51211254,SHAROORA,20128,SHAHEEDH HUSSEIN MOHAMED HINGUN
Residences,MACHCHANGOLHI,4.175082625,73.5090065,SHARUMEELAA MANZIL,20197,CHAANDHANEE MAGU
Residences,MACHCHANGOLHI,4.173902909,73.50920767,SHARUVATH,20164,NIKAGAS MAGU
Retail Outlets and Supermarkets,MAAFANNU,4.179697144,73.50811601,SHAVIYANI ATOLL FIHAARA,20215,BODUTHAKURUFAANU MAGU
Residences,HENVEIRU,4.176808057,73.51399541,SHAZAA,20082,SIKKA GOALHI
Residences,MAAFANNU,4.174095516,73.50381911,SHAZRATH,20316,BLUEKIYA  MAGU
Residences,MAAFANNU,4.174753589,73.50346769,SHEDLESS,20327,SABUDHELI MAGU
Residences,GALOLHU,4.175360834,73.51114154,SHEEN,20131,NEELOAFARU HINGUN
Residences,HENVEIRU,4.173381265,73.51544917,SHEERAAZ,20046,MUSHTHAREE MAGU
Residences,HENVEIRU,4.17308968,73.51742059,SHEEREEN VILLA,20009,BUREVI MAGU
Residences,HENVEIRU,4.172929174,73.51746619,SHEEREEN VILLA NO 1,20009,BUREVI MAGU
Residences,HENVEIRU,4.172966625,73.51746082,SHEEREEN VILLA NO 2,20009,BUREVI MAGU
Residences,HENVEIRU,4.174009913,73.51397395,SHEESHA VEHI,20072,MUTHEE GOALHI
Residences,MAAFANNU,4.177990444,73.50763594,SHEESHAA HIYAA,20223,ORCHID MAGU
Residences,HENVEIRU,4.172597461,73.51644695,SHELL FLOWER,20050,HITHIGAS MAGU
Residences,HENVEIRU,4.173664825,73.51423949,SHELL PINK,20072,SANDHUBARAKAA GOALHI
Residences,MACHCHANGOLHI,4.173691576,73.50851302,SHELTER,20201,CHAANDHANEE MAGU
Residences,GALOLHU,4.174903394,73.51304859,SHENAN,20100,MAJEEDHEE MAGU
Residences,MAAFANNU,4.178429157,73.50504756,SHERATON,20280,BODUTHAKURUFAANU MAGU
Residences,MAAFANNU,4.175663119,73.50452989,SHEREEN,20295,MAJEEDHEE MAGU
Residences,MAAFANNU,4.177439377,73.50287497,SHERIFF,20333,HAVEEREE HINGUN
Residences,MAAFANNU,4.178645838,73.50759839,SHIAARU,20221,FIYAATHOSHI HINGUN
Residences,HENVEIRU,4.178528135,73.5139364,SHIFA,20094,BODUTHAKURUFAANU MAGU
Residences,MAAFANNU,4.176024256,73.5053426,SHIFAANAA MANZIL,20274,SHAARIU VARUDHEE
Residences,HENVEIRU,4.175625668,73.51607949,SHIFAANAA VILLA,20036,THANDIRAIYMAA GOALHI
Residences,GALOLHU,4.174895369,73.51308614,SHIFAN,20100,MAJEEDHEE MAGU
Residences,MACHCHANGOLHI,4.174199844,73.50824212,SHIFMAN,20199,DHEVINA MAGU
Residences,MAAFANNU,4.174611809,73.50278646,SHIFRAA,20339,SABUDHELI MAGU
Residences,MACHCHANGOLHI,4.176569974,73.50798731,SHIKAARU,20227,BULBUL GOALHI
Residences,MACHCHANGOLHI,4.175877127,73.50893676,SHIMAAGU,20194,SHAHEEDHU KUDANEVI THUTTHU MANIK HINGUN
Residences,MAAFANNU,4.175721971,73.50691438,SHIMLA,20257,FANDIYAARU MAGU
Residences,MAAFANNU,4.178316803,73.50627328,SHINING PEARL,20254,SHAMEEMEE  GOALHI
Residences,MAAFANNU,4.17706754,73.50383788,SHINING STAR,20323,FULOONIYAA MAGU
Residences,MAAFANNU,4.179031049,73.50999624,SHIP PLAZA,20183,ORCHID MAGU
Residences,MACHCHANGOLHI,4.172450331,73.50605339,SHIRUMEENAA AABAADHU,20248,BURUZU MAGU
Residences,MACHCHANGOLHI,4.174178444,73.50841105,SHISHAAN,20200,DHEVINA MAGU
Residences,HENVEIRU,4.175729997,73.51620823,SHOAT ALE VILLA,20032,VIOLET MAGU
Residences,HENVEIRU,4.173151207,73.51764858,SHRUB,20008,BUREVI MAGU
Residences,HENVEIRU,4.173496294,73.51563424,SHU ULAA,20046,VAIJEHEY MAGU
Residences,MAAFANNU,4.174376401,73.50596488,SHUAAU,20266,JAMBU MAGU
Residences,MAAFANNU,4.177286897,73.50685805,SHUAAZ,20255,ORCHID MAGU
Residences,MAAFANNU,4.17629979,73.50488394,SHUAIBU AABAADHU,20289,MUNIYAA MAGU
Residences,MAAFANNU,4.173985837,73.50517362,SHUOORU,20300,NASEEMEE HINGUN
Residences,GALOLHU,4.173731703,73.5120964,SHUROOU,20119,SAHARAA MAGU
Residences,MACHCHANGOLHI,4.17228715,73.5094357,SHURUFAA,20168,BURUZU MAGU
Residences,HENVEIRU,4.172779368,73.515535,SIDE HEDGE,20048,MUITHOSHI GOALHI
Residences,MACHCHANGOLHI,4.176104509,73.51025377,SIENAA,20159,SHEERAAZEE GOALHI
Residences,MACHCHANGOLHI,4.172883697,73.50895022,SIERA LODGE,20175,NIKAGAS MAGU
Residences,MACHCHANGOLHI,4.175505289,73.50968246,SIERAA,20172,BODUFULHAH GOALHI
Residences,MACHCHANGOLHI,4.175470513,73.50841641,SIGMA,20196,SAYYID KILEGEFAANU MAGU
Residences,MAAFANNU,4.17689901,73.50591928,SIGOAFAAGE,20273,KULHIDHOSHU MAGU
Residences,MACHCHANGOLHI,4.176620801,73.50797926,SIKAARU,20227,BULBUL GOALHI
Residences,MACHCHANGOLHI,4.174098191,73.50820993,SIKAL,20199,DHEVINA MAGU
Residences,GALOLHU,4.172551985,73.51086259,SIKANDHARUGE,20143,LONUZIYAARAIY MAGU
Residences,HENVEIRU,4.177407276,73.51409197,SIKKAGE,20079,SIKKA GOALHI
Residences,HENVEIRU,4.177450077,73.51420999,SIKKAGE HULHANGUGE,20079,MEDHUZIYAARAIY MAGU
Residences,HENVEIRU,4.1773725,73.51408929,SIKKAGEY AAGE,20079,SIKKA GOALHI
Residences,MAAFANNU,4.175104026,73.50457281,SIKURAA,20296,ALHIVILAA MAGU
Residences,MACHCHANGOLHI,4.176524498,73.50823402,SIL WOOD,20226,BULBUL GOALHI
Residences,MAAFANNU,4.176334567,73.50575566,SILEYHA,20262,FUNA GOALHI
Residences,MAAFANNU,4.176561949,73.50328271,SILK,20335,SHAHEEDH ALI HINGUN
Residences,HENVEIRU,4.17434965,73.51530164,SILK HOUSE,20060,KAASINJEE MAGU
Residences,HENVEIRU,4.172506508,73.51524532,SILK WOOD,20063,MOONIMAA HINGUN
Residences,GALOLHU,4.175954704,73.51153855,SILSILAAGE,20130,DAISY MAGU
Residences,MAAFANNU,4.172613512,73.50520313,SILVER BEACH,20303,BURUZU MAGU
Residences,MACHCHANGOLHI,4.175005047,73.50779692,SILVER BEAM,20241,KAAMINEE MAGU
Residences,MAAFANNU,4.17855221,73.50606143,SILVER CLOUD,20253,HAVEEREE HINGUN
Residences,MACHCHANGOLHI,4.174330924,73.50705117,SILVER DAAZ,20243,MAAVEYO GOALHI
Residences,MAAFANNU,4.177760387,73.50533724,SILVER DALE,20284,RABEE EE HINGUN
Residences,MAAFANNU,4.177813888,73.50556523,SILVER DALE AAGE,20284,RABEE EE HINGUN
Residences,HENVEIRU,4.175802224,73.51690024,SILVER DIAMOND,20017,VIOLET MAGU
Residences,MAAFANNU,4.177492878,73.50318879,SILVER DREAM,20334,HAVEEREE HINGUN
Residences,MACHCHANGOLHI,4.171920661,73.50812669,SILVER GRASS,20205,AMEENEE MAGU
Residences,HENVEIRU,4.175013073,73.51365209,SILVER LEAF,20086,KARANKAA MAGU
Residences,MACHCHANGOLHI,4.172404854,73.50715846,SILVER LIGHTS,20238,BURUZU MAGU
Residences,HENVEIRU,4.171693277,73.51721942,SILVER MEAD,20010,MAJEEDHEE MAGU
Residences,MAAFANNU,4.175847701,73.50373864,SILVER MOON,20325,MAJEEDHEE MAGU
Residences,MAAFANNU,4.178597687,73.50598365,SILVER MOUNTAIN,20252,HAVEEREE HINGUN
Residences,MAAFANNU,4.17568452,73.50290716,SILVER NEST,20337,MAJEEDHEE MAGU
Residences,HENVEIRU,4.172939874,73.51611972,SILVER NIGHT,20047,JANAVAREE MAGU
Residences,HENVEIRU,4.175104026,73.51624846,SILVER OAK,20039,ABADHAH UFAA MAGU
Residences,HENVEIRU,4.171979513,73.51456672,SILVER SAND,20075,IRUDHEYMAA HINGUN
Residences,MACHCHANGOLHI,4.174116916,73.50963955,SILVER SCENE,20164,DHANBURUH MAGU
Residences,MAAFANNU,4.176794681,73.50755815,SILVER SHARK,20257,RAIYFUS GOALHI
Residences,MAAFANNU,4.176792006,73.50692506,SILVER SHINE,20256,FAREEDHEE MAGU
Residences,MAAFANNU,4.178744816,73.50636721,SILVER STAR,20251,HAVEEREE HINGUN
Residences,MAAFANNU,4.178723415,73.50631893,SILVER STAR NO 2,20251,HAVEEREE HINGUN
Residences,MAAFANNU,4.17870469,73.50626528,SILVER STAR NO 3,20251,HAVEEREE HINGUN
Residences,MAAFANNU,4.178688639,73.50622241,SILVER STAR NO 4,20251,HAVEEREE HINGUN
Residences,HENVEIRU,4.173191333,73.51728648,SILVER WAVE,20008,BUREVI MAGU
Residences,HENVEIRU,4.174098191,73.51554304,SILVEREEN,20042,DHILLEE MAGU
Residences,GALOLHU,4.173630049,73.5124746,SILVERGE,20119,BANAFSAA MAGU
Residences,GALOLHU,4.173560497,73.51237535,SILVERGE AAGE,20119,BANAFSAA MAGU
Residences,MAAFANNU,4.176256989,73.50331485,SIM,20325,SHAHEEDH ALI GOALHI
Residences,MAAFANNU,4.178418456,73.5066703,SINA EKATHA,20254,LAINOOFARU MAGU
Residences,GALOLHU,4.173418716,73.51234049,SINAAMO,20120,BANAFSAA MAGU
Residences,GALOLHU,4.171615699,73.5126704,SINAMALE 1,20112,BURUZU MAGU
Residences,GALOLHU,4.171348189,73.51264358,SINAMALE 2,20112,BURUZU MAGU
Residences,GALOLHU,4.171824357,73.51199716,SINAMALE 3,20124,BURUZU MAGU
Residences,MACHCHANGOLHI,4.172947899,73.50884298,SINDHITHAA,20175,JOASHEE HINGUN
Residences,GALOLHU,4.174526206,73.51054877,SINDHU,20139,RANVILAA GOALHI
Residences,GALOLHU,4.174809766,73.51077408,SINDHU HIYA,20139,RANVILAA GOALHI
Residences,MACHCHANGOLHI,4.175272556,73.50799531,SINEEGE,20230,KAAMINEE MAGU
Residences,MAAFANNU,4.177080915,73.5028857,SINGLE,20335,FULOONIYAA MAGU
Residences,GALOLHU,4.175786174,73.51268917,SIREN,20099,HANDHUVARUDHEY GOALHI
Residences,GALOLHU,4.175748722,73.51272941,SIRETU,20099,HANDHUVARUDHEY GOALHI
Residences,GALOLHU,4.172209572,73.51372719,SIRI BIN,20092,LONUZIYAARAIY MAGU
Residences,GALOLHU,4.172115943,73.51371646,SIRILI,20092,LONUZIYAARAIY MAGU
Residences,GALOLHU,4.175695221,73.51281524,SIRUS,20099,HANDHUVARUDHEY GOALHI
Residences,HENVEIRU,4.172878347,73.51569861,SIRY,20048,MUITHOSHI GOALHI
Residences,MAAFANNU,4.178102797,73.50930154,SISIL CORNER,20190,FAAMDHEYRI MAGU
Residences,MAAFANNU,4.177990444,73.50945979,SISIL EMPORIUM,20190,FAREEDHEE MAGU
Residences,MACHCHANGOLHI,4.173239485,73.50901459,SISIL FARU,20175,NIKAGAS MAGU
Residences,MAAFANNU,4.178608387,73.50946248,SISIL GARDEN,20189,DHANBU GOALHI
Residences,HENVEIRU,4.174676011,73.51410002,SISIL HIYAA,20071,MAJEEDHEE MAGU
Residences,MAAFANNU,4.176374693,73.50667834,SISKIN,20257,FAREEDHEE MAGU
Residences,GALOLHU,4.174033989,73.51375669,SISRAA,20089,MUTHEE GOALHI
Residences,MAAFANNU,4.173996537,73.50350261,SITHAARAA,20328,BLUEKIYA  MAGU
Residences,HENVEIRU,4.17175748,73.51587027,SITHAARAA VAADHEE,20052,JANAVAREE HINGUN
Residences,MACHCHANGOLHI,4.174464679,73.51008207,SITHURAA,20161,DHANBURUH GOALHI
Residences,MAAFANNU,4.17739925,73.50678836,SITTHA,20255,ORCHID MAGU
Residences,HENVEIRU,4.17437105,73.51695657,SIVLER MEAD,20020,MAJEEDHEE MAGU
Residences,HENVEIRU,4.173137831,73.51700217,SIZERO,20022,BUREVI MAGU
Residences,GALOLHU,4.172174796,73.51094028,SIZLEE MANZIL,20134,REHENDHI HINGUN
Residences,HENVEIRU,4.176957862,73.51644158,SKWALOW,20028,SEESAN MAGU
Residences,HENVEIRU,4.171297362,73.51423681,SKY LARK,20076,KASHIMAA HINGUN
Residences,HENVEIRU,4.171837733,73.51641744,SKY NET,20052,RAIYVILAA HINGUN
Residences,MACHCHANGOLHI,4.173437442,73.50730866,SKY VILLA,20233,GUL ALAA GOALHI
Residences,MACHCHANGOLHI,4.173474894,73.50732476,SKY VILLA 1,20233,GUL ALAA GOALHI
Residences,MAAFANNU,4.175026448,73.50689292,SKYLA,20259,ASAREE HINGUN
Residences,MAAFANNU,4.178094772,73.50515753,SLEET,20285,CHANBEYLEE MAGU
Residences,MAAFANNU,4.178089422,73.50523531,SLEET VILLA,20285,CHANBEYLEE MAGU
Residences,MAAFANNU,4.175775473,73.50346506,SLIP WAY,20326,MAJEEDHEE MAGU
Residences,MAAFANNU,4.175767448,73.50351334,SLIP WAY AAGE,20326,MAJEEDHEE MAGU
Residences,MAAFANNU,4.175762098,73.50355893,SLIP WAY IRUMATHEEBAI,20326,MAJEEDHEE MAGU
Residences,HENVEIRU,4.176203487,73.51681441,SLOGAN,20016,ASRAFEE MAGU
Residences,GALOLHU,4.176388068,73.51253361,SMILEX,20117,ALIKILEGEFAANU MAGU
Residences,HENVEIRU,4.176053682,73.51675808,SNOOPY,20016,ASRAFEE MAGU
Residences,MAAFANNU,4.178354254,73.50533992,SNOW,20279,HAVEEREE HINGUN
Residences,MACHCHANGOLHI,4.173603298,73.50904137,SNOW BURRY,20174,KURIKEELA MAGU
Residences,MAAFANNU,4.178517434,73.50676417,SNOW DOWN,20222,LAINOOFARU MAGU
Residences,HENVEIRU,4.175371535,73.51376206,SNOW DROP,20085,KARANKAA MAGU
Residences,MAAFANNU,4.178565586,73.50673467,SNOW FIELD,20222,LAINOOFARU MAGU
Residences,MAAFANNU,4.174804415,73.50557059,SNOW FLEX,20276,ASAREE HINGUN
Residences,MACHCHANGOLHI,4.175301982,73.51036102,SNOW LIGHT,20160,RAH DHEBAI MAGU
Residences,GALOLHU,4.175513314,73.51305664,SNOW LINE,20099,HANDHUVARUDHEY GOALHI
Residences,HENVEIRU,4.173726353,73.51742595,SNOW MOUNTAIN,20008,DHUNBUGAS MAGU
Residences,MAAFANNU,4.173648775,73.50630556,SNOW ROSE,20268,KOARU KENDI MAGU
Residences,MACHCHANGOLHI,4.173317063,73.50740522,SNOW SKY,20233,DHILBAHAARU MAGU
Residences,MACHCHANGOLHI,4.173638074,73.50894481,SNOW WHITE,20174,KURIKEELA MAGU
Residences,MACHCHANGOLHI,4.173763804,73.50902796,SNOW WHITE NO 3,20174,KURIKEELA MAGU
Residences,MACHCHANGOLHI,4.173774504,73.50900382,SNOW WHITE NO 4,20174,KURIKEELA MAGU
Residences,MACHCHANGOLHI,4.173723678,73.50902528,SNOW WHITE NO 5,20174,KURIKEELA MAGU
Residences,MACHCHANGOLHI,4.17378253,73.50898236,SNOW WHITE NO 6,20174,KURIKEELA MAGU
Residences,MACHCHANGOLHI,4.173777179,73.5089449,SNOW WHITE NO 7,20174,KURIKEELA MAGU
Residences,MAAFANNU,4.173076304,73.50240558,SNOWLIYA,20341,KANBA AISA RANI HINGUN
Residences,HENVEIRU,4.175296632,73.51423413,SOAFAAGE,20070,ABADHAH FEHI MAGU
Residences,HENVEIRU,4.177107666,73.51418585,SOAFIYA,20079,GULEYNOORAN MAGU
Retail Outlets and Supermarkets,MAAFANNU,4.179461737,73.5095644,SOAMAA TRADE,20187,IBARAHIM HASSAN DIDI MAGU
Residences,MAAFANNU,4.175122751,73.50260407,SOAN BLUE,20338,KANBA AISA RANI HINGUN
Residences,HENVEIRU,4.177952992,73.51601511,SOANARY,20026,BODUTHAKURUFAANU MAGU
Residences,GALOLHU,4.173049553,73.51233512,SOANF,20120,BODURASGEFAANU MAGU
Residences,GALOLHU,4.176470996,73.51105303,SOASANEE UTHURU BAI,20130,RAH DHEBAI MAGU
Residences,GALOLHU,4.173108405,73.51338118,SOFOORAA MANZIL,20103,BODURASGEFAANU MAGU
Residences,MAAFANNU,4.177554405,73.50508243,SOMA,20285,GANDHAKOALHI MAGU
Residences,GALOLHU,4.174309523,73.51073648,SONIYA,20140,SABUDHERIYAA MAGU
Other Businesses,MAAFANNU,4.179881724,73.50998551,SONY HARDWARE,20181,BODUTHAKURUFAANU MAGU
Residences,GALOLHU,4.175018423,73.51299226,SOORAA,20100,MAJEEDHEE MAGU
Residences,MAAFANNU,4.175235105,73.50446279,SOORAJ,20295,HANDHUVAREE HINGUN
Residences,MAAFANNU,4.174550282,73.5033685,SOORAJ VILLA,20328,SABUDHELI MAGU
Residences,HENVEIRU,4.177030089,73.5151273,SOSUN,20067,SOSUN MAGU
Residences,GALOLHU,4.17494887,73.51038243,SOSUN ABEER,20139,RAH DHEBAI MAGU
Residences,HENVEIRU,4.176251639,73.51510853,SOSUN FLOWER,20033,SOSUN MAGU
,HENVEIRU,4.176719779,73.5153392,SOSUN MAGU NO 4,20059,SOSUN MAGU
Residences,HENVEIRU,4.174467354,73.51479471,SOSUN MANZIL,20060,SOSUN MAGU
Residences,HENVEIRU,4.176313166,73.51512194,SOSUN MEAD,20033,SOSUN MAGU
Residences,HENVEIRU,4.172626887,73.516168,SOSUN VILLA,20050,HITHIGAS MAGU
Residences,GALOLHU,4.176404119,73.51101816,SOSUNEE,20130,RAH DHEBAI MAGU
Residences,HENVEIRU,4.176321191,73.51499587,SOSUNGE,20068,SOSUN MAGU
Residences,MAAFANNU,4.17522173,73.50475252,SOSUNMAAGE,20292,ALHIVILAA MAGU
Residences,GALOLHU,4.172453006,73.5125953,SOUTH BREEZE,20108,LONUZIYAARAIY MAGU
